scr_selcode,sub_id3,sub_name,scr_credit,scj_scr_mso,scr_examid,scr_examfn,scr_exambf,cls_name,scr_precnt,scr_acptcnt,scr_remarks,unt_ls,cls_id,sub_id,scr_dup,scr_ldl,scr_english
0301,FINA390,金融研究專題(一),3.0,選修,否,否,否,財金三乙,60.0,2.0,此課程為專題式課程，僅限TDTU雙聯制學生加選。,4801,CB03132,22995,001,課堂教學,N
0302,FINA472,金融研究專題(二),3.0,選修,否,否,否,財金三乙,60.0,2.0,此課程為專題式課程，僅限TDTU雙聯制學生加選。,4801,CB03132,22996,001,課堂教學,N
0303,FINA3095,退休理財規劃,3.0,選修,否,否,是,財金三乙,70.0,61.0,,4801,CB03132,38771,001,課堂教學,N
3515,FINA382,金融時事導讀,3.0,選修,否,否,否,財金三乙,60.0,38.0,,4801,CB03132,22756,001,課堂教學,N
0294,ENGL1062,大三英文,2.0,必修,否,否,否,財金三丙,70.0,59.0, ,4801,CB03133,04303,001,課堂教學,N
0295,FINA312,金融機構經營與管理,3.0,必修,否,否,否,財金三丙,80.0,64.0, ,4801,CB03133,22910,001,課堂教學,N
0296,FINA332,國際財務管理,3.0,必修,否,否,否,財金三丙,80.0,67.0,This course is only for students of the College of Finance.,4801,CB03133,41890,001,課堂教學,Y
0297,FINA320,期貨與選擇權,3.0,必修,否,否,否,財金三丙,80.0,81.0, ,4801,CB03133,48320,001,課堂教學,N
0298,FINA365,投資型保險商品,3.0,選修,否,否,否,財金三丙,60.0,61.0,,4801,CB03133,18722,001,課堂教學,N
0299,FINA392,金融職涯與證照規劃,3.0,選修,否,否,否,財金三丙,80.0,73.0,,4801,CB03133,22804,001,課堂教學,N
0300,FINA393,金融服務創新與數據分析,3.0,選修,否,否,否,財金三丙,80.0,67.0,,4801,CB03133,22806,001,課堂教學,N
0301,FINA390,金融研究專題(一),3.0,選修,否,否,否,財金三丙,60.0,2.0,此課程為專題式課程，僅限TDTU雙聯制學生加選。,4801,CB03133,22995,001,課堂教學,N
0302,FINA472,金融研究專題(二),3.0,選修,否,否,否,財金三丙,60.0,2.0,此課程為專題式課程，僅限TDTU雙聯制學生加選。,4801,CB03133,22996,001,課堂教學,N
0303,FINA3095,退休理財規劃,3.0,選修,否,否,是,財金三丙,70.0,61.0,,4801,CB03133,38771,001,課堂教學,N
3515,FINA382,金融時事導讀,3.0,選修,否,否,否,財金三丙,60.0,38.0,,4801,CB03133,22756,001,課堂教學,N
0304,FINA499,金融產業專業實習,9.0,選修,否,否,否,財金四甲,80.0,23.0,"限有修習過""金融產業專業實習導論""且通過面試之財金系同學修習。",4801,CB03141,22747,001,課堂教學,N
0305,FINA483,金融商品行銷策略,3.0,選修,否,否,否,財金四甲,80.0,74.0,,4801,CB03141,22761,001,課堂教學,N
0306,FINA496,金融與人生,3.0,選修,否,否,否,財金四甲,80.0,91.0,,4801,CB03141,22861,001,課堂教學,N
0307,INSU102,財務風險管理,3.0,選修,否,否,否,財金四甲,60.0,39.0,,4801,CB03141,37735,001,課堂教學,N
0308,FINA473,畢業論文(二),3.0,選修,否,否,否,財金四甲,60.0,2.0,此課程為專題式課程，僅限TDTU雙聯制學生加選。,4801,CB03141,45342,001,課堂教學,N
0309,FINA484,就業準備與職場倫理,3.0,選修,否,否,否,財金四甲,60.0,32.0,本課程修課人數上限為60人，限大四學生修習。,4801,CB03141,57001,001,課堂教學,N
0310,FINA407,銀行外匯業務,3.0,選修,否,否,否,財金四甲,60.0,59.0,本課程修課人數上限為60人，限大四學生修習。,4801,CB03141,65604,001,課堂教學,N
0311,FINA450,證券投資學,3.0,選修,否,否,否,財金四甲,60.0,55.0,,4801,CB03141,76460,001,課堂教學,N
3586,ELAW351,證券交易法,3.0,選修,否,否,否,財金四甲,70.0,26.0,,4801,CB03141,76470,001,課堂教學,N
0304,FINA499,金融產業專業實習,9.0,選修,否,否,否,財金四乙,80.0,23.0,"限有修習過""金融產業專業實習導論""且通過面試之財金系同學修習。",4801,CB03142,22747,001,課堂教學,N
0305,FINA483,金融商品行銷策略,3.0,選修,否,否,否,財金四乙,80.0,74.0,,4801,CB03142,22761,001,課堂教學,N
0306,FINA496,金融與人生,3.0,選修,否,否,否,財金四乙,80.0,91.0,,4801,CB03142,22861,001,課堂教學,N
0307,INSU102,財務風險管理,3.0,選修,否,否,否,財金四乙,60.0,39.0,,4801,CB03142,37735,001,課堂教學,N
0308,FINA473,畢業論文(二),3.0,選修,否,否,否,財金四乙,60.0,2.0,此課程為專題式課程，僅限TDTU雙聯制學生加選。,4801,CB03142,45342,001,課堂教學,N
0309,FINA484,就業準備與職場倫理,3.0,選修,否,否,否,財金四乙,60.0,32.0,本課程修課人數上限為60人，限大四學生修習。,4801,CB03142,57001,001,課堂教學,N
0310,FINA407,銀行外匯業務,3.0,選修,否,否,否,財金四乙,60.0,59.0,本課程修課人數上限為60人，限大四學生修習。,4801,CB03142,65604,001,課堂教學,N
0311,FINA450,證券投資學,3.0,選修,否,否,否,財金四乙,60.0,55.0,,4801,CB03142,76460,001,課堂教學,N
3586,ELAW351,證券交易法,3.0,選修,否,否,否,財金四乙,70.0,26.0,,4801,CB03142,76470,001,課堂教學,N
0304,FINA499,金融產業專業實習,9.0,選修,否,否,否,財金四丙,80.0,23.0,"限有修習過""金融產業專業實習導論""且通過面試之財金系同學修習。",4801,CB03143,22747,001,課堂教學,N
0305,FINA483,金融商品行銷策略,3.0,選修,否,否,否,財金四丙,80.0,74.0,,4801,CB03143,22761,001,課堂教學,N
0306,FINA496,金融與人生,3.0,選修,否,否,否,財金四丙,80.0,91.0,,4801,CB03143,22861,001,課堂教學,N
0307,INSU102,財務風險管理,3.0,選修,否,否,否,財金四丙,60.0,39.0,,4801,CB03143,37735,001,課堂教學,N
0308,FINA473,畢業論文(二),3.0,選修,否,否,否,財金四丙,60.0,2.0,此課程為專題式課程，僅限TDTU雙聯制學生加選。,4801,CB03143,45342,001,課堂教學,N
0309,FINA484,就業準備與職場倫理,3.0,選修,否,否,否,財金四丙,60.0,32.0,本課程修課人數上限為60人，限大四學生修習。,4801,CB03143,57001,001,課堂教學,N
0310,FINA407,銀行外匯業務,3.0,選修,否,否,否,財金四丙,60.0,59.0,本課程修課人數上限為60人，限大四學生修習。,4801,CB03143,65604,001,課堂教學,N
0311,FINA450,證券投資學,3.0,選修,否,否,否,財金四丙,60.0,55.0,,4801,CB03143,76460,001,課堂教學,N
3586,ELAW351,證券交易法,3.0,選修,否,否,否,財金四丙,70.0,26.0,,4801,CB03143,76470,001,課堂教學,N
0312,FINA6020,衍生性金融商品,3.0,選修,否,否,否,財金碩一,40.0,18.0,,4801,CB03310,30380,001,課堂教學,N
0313,FINA6033,國際財務管理,3.0,選修,否,否,否,財金碩一,40.0,16.0,,4801,CB03310,41890,001,課堂教學,N
1771,FINA5501,金融保險機構經營與管理,3.0,必修,否,否,否,財金碩一,60.0,35.0,,4801,CB03310,22802,001,課堂教學,N
0314,COB601,碩士論文,0.0,必修,否,否,否,財金碩二,40.0,24.0, ,4801,CB03320,61530,001,課堂教學,N
0315,FINA653,投資策略,3.0,選修,否,否,否,財金碩二,20.0,14.0,,4801,CB03320,18691,001,課堂教學,N
0319,FINA699,量化資產配置,3.0,選修,否,否,否,財金碩二,20.0,19.0,,4801,CB03320,50663,001,課堂教學,N
0320,GEID0010,班級活動,0.0,必修,否,否,否,風保一甲,60.0,50.0, ,4802,CB04111,00001,001,課堂教學,N
0321,ATHL1004,體育(二),1.0,必修,否,否,否,風保一甲,60.0,43.0,課程內容：瑜珈，上課地點：體育館2F第二舞蹈室,4802,CB04111,00162,001,課堂教學,N
0322,ACCT1012,會計學(二),3.0,必修,是,是,否,風保一甲,70.0,64.0,須同班修習「會計學(二)實習」課,4802,CB04111,51901,001,課堂教學,N
0323,ACCT1012P,會計學(二)實習,0.0,必修,否,否,否,風保一甲,70.0,64.0,須同班修習「會計學(二)」正課,4802,CB04111,51951,001,課堂教學,N
0324,MATH1005P,微積分(一)實習,0.0,必修,否,否,否,風保一甲,70.0,59.0, ,4802,CB04111,60511,001,課堂教學,N
0325,MATH1005,微積分(一),3.0,必修,否,是,否,風保一甲,70.0,59.0, ,4802,CB04111,60520,001,課堂教學,N
0326,GEID0010,班級活動,0.0,必修,否,否,否,風保一乙,60.0,46.0, ,4802,CB04112,00001,001,課堂教學,N
0327,ATHL1004,體育(二),1.0,必修,否,否,否,風保一乙,60.0,59.0,課程內容：桌球，上課地點：體育館5F桌球室,4802,CB04112,00162,001,課堂教學,N
0328,ACCT1012,會計學(二),3.0,必修,是,是,否,風保一乙,70.0,49.0,須同班修習「會計學(二)實習」課,4802,CB04112,51901,001,課堂教學,N
0329,ACCT1012P,會計學(二)實習,0.0,必修,否,否,否,風保一乙,70.0,49.0,須同班修習「會計學(二)」正課,4802,CB04112,51951,001,課堂教學,N
0330,MATH1005P,微積分(一)實習,0.0,必修,否,否,否,風保一乙,70.0,54.0, ,4802,CB04112,60511,001,課堂教學,N
0331,MATH1005,微積分(一),3.0,必修,否,是,否,風保一乙,70.0,54.0, ,4802,CB04112,60520,001,課堂教學,N
0332,GEID0010,班級活動,0.0,必修,否,否,否,風保二甲,60.0,52.0, ,4802,CB04121,00001,001,課堂教學,N
0333,FINA279,金融資訊系統,3.0,必修,否,否,是,風保二甲,60.0,60.0, ,4802,CB04121,22890,001,課堂教學,N
0334,INSU202,保險法,3.0,必修,否,否,否,風保二甲,70.0,69.0, ,4802,CB04121,28850,001,課堂教學,N
0335,FINA234P,財務管理實習,0.0,必修,否,否,否,風保二甲,70.0,70.0,須隨班修習「財務管理」,4802,CB04121,37740,001,課堂教學,N
0336,FINA234,財務管理,3.0,必修,否,否,否,風保二甲,70.0,70.0,須隨班修習「財務管理實習」,4802,CB04121,37750,001,課堂教學,N
0337,STAT101,統計學(一),3.0,必修,否,否,否,風保二甲,65.0,64.0,須隨班修習「統計學(一)實習」,4802,CB04121,45750,001,課堂教學,N
0338,STAT101P,統計學(一)實習,0.0,必修,否,否,否,風保二甲,63.0,64.0,須隨班修習「統計學(一)」,4802,CB04121,45800,001,課堂教學,N
0345,INSU472,保險會計,3.0,選修,否,否,否,風保二甲,70.0,23.0,,4802,CB04121,28900,001,課堂教學,N
0346,INSU463,風險評估,3.0,選修,否,否,否,風保二甲,70.0,67.0,,4802,CB04121,30491,001,課堂教學,N
0339,GEID0010,班級活動,0.0,必修,否,否,否,風保二乙,60.0,52.0, ,4802,CB04122,00001,001,課堂教學,N
0340,INSU201,人壽保險,3.0,必修,否,否,否,風保二乙,70.0,65.0,,4802,CB04122,00300,001,課堂教學,N
0341,FINA279,金融資訊系統,3.0,必修,否,否,是,風保二乙,60.0,60.0, ,4802,CB04122,22890,001,課堂教學,N
0342,INSU202,保險法,3.0,必修,否,否,否,風保二乙,70.0,73.0, ,4802,CB04122,28850,001,課堂教學,N
0343,STAT101,統計學(一),3.0,必修,否,否,否,風保二乙,63.0,57.0,須隨班修習「統計學(一)實習」,4802,CB04122,45750,001,課堂教學,N
0344,STAT101P,統計學(一)實習,0.0,必修,否,否,否,風保二乙,70.0,57.0,須隨班修習「統計學(一)」,4802,CB04122,45800,001,課堂教學,N
0345,INSU472,保險會計,3.0,選修,否,否,否,風保二乙,70.0,23.0,,4802,CB04122,28900,001,課堂教學,N
0346,INSU463,風險評估,3.0,選修,否,否,否,風保二乙,70.0,67.0,,4802,CB04122,30491,001,課堂教學,N
0347,MGT220,行銷管理,3.0,必修,否,否,否,風保三甲,60.0,49.0,This course is only for students of the College of Finance.,4802,CB04131,14740,001,課堂教學,Y
0348,FINA350,投資學,3.0,必修,否,否,否,風保三甲,70.0,69.0, ,4802,CB04131,18700,001,課堂教學,N
0349,INSU307,風險理財,3.0,必修,否,否,否,風保三甲,60.0,59.0,This course is only for students of the College of Finance.,4802,CB04131,30536,001,課堂教學,Y
0353,INSU474,企業風險管理,3.0,選修,否,否,否,風保三甲,40.0,22.0,,4802,CB04131,15870,001,課堂教學,N
0354,INSU326,年金保險,3.0,選修,否,否,否,風保三甲,70.0,66.0,,4802,CB04131,18010,001,課堂教學,N
0355,INSU327,投資型保險,3.0,選修,否,否,否,風保三甲,40.0,12.0, ,4802,CB04131,18721,001,課堂教學,N
0356,INSU322,保險實務,3.0,選修,否,否,是,風保三甲,60.0,60.0,,4802,CB04131,29000,001,課堂教學,N
0357,INSU335,保險監理,3.0,選修,否,否,是,風保三甲,60.0,57.0,,4802,CB04131,29010,001,課堂教學,N
0350,MGT220,行銷管理,3.0,必修,否,否,否,風保三乙,70.0,63.0, ,4802,CB04132,14740,001,課堂教學,N
0351,FINA350,投資學,3.0,必修,否,否,否,風保三乙,70.0,69.0, ,4802,CB04132,18700,001,課堂教學,N
0352,INSU423,財產保險經營與管理,3.0,必修,否,否,否,風保三乙,70.0,69.0,,4802,CB04132,37970,001,課堂教學,N
0353,INSU474,企業風險管理,3.0,選修,否,否,否,風保三乙,40.0,22.0,,4802,CB04132,15870,001,課堂教學,N
0354,INSU326,年金保險,3.0,選修,否,否,否,風保三乙,70.0,66.0,,4802,CB04132,18010,001,課堂教學,N
0355,INSU327,投資型保險,3.0,選修,否,否,否,風保三乙,40.0,12.0, ,4802,CB04132,18721,001,課堂教學,N
0356,INSU322,保險實務,3.0,選修,否,否,是,風保三乙,60.0,60.0,,4802,CB04132,29000,001,課堂教學,N
0357,INSU335,保險監理,3.0,選修,否,否,是,風保三乙,60.0,57.0,,4802,CB04132,29010,001,課堂教學,N
0358,INSU491,保險產業專業實習,9.0,選修,否,否,否,風保四甲,60.0,18.0,此課程配合風保系「7+1實習計畫」開設。不開放線上加選。,4802,CB04141,28553,001,課堂教學,N
0359,INSU469,退休金規劃,3.0,選修,否,否,否,風保四甲,60.0,54.0,,4802,CB04141,38760,001,課堂教學,N
0360,INSU466,產險核保與理賠,3.0,選修,否,否,否,風保四甲,40.0,27.0,,4802,CB04141,41241,001,課堂教學,N
0361,FINA320,期貨與選擇權,3.0,選修,否,否,否,風保四甲,70.0,71.0,,4802,CB04141,48320,001,課堂教學,N
0362,INSU479,壽險醫學,3.0,選修,否,否,否,風保四甲,60.0,55.0,,4802,CB04141,65801,001,課堂教學,N
0363,INSU332,壽險專題研討,3.0,選修,否,否,否,風保四甲,70.0,28.0,,4802,CB04141,65851,001,課堂教學,N
0364,INSU432,壽險保單設計,3.0,選修,否,否,否,風保四甲,40.0,34.0,,4802,CB04141,65853,001,課堂教學,N
0358,INSU491,保險產業專業實習,9.0,選修,否,否,否,風保四乙,60.0,18.0,此課程配合風保系「7+1實習計畫」開設。不開放線上加選。,4802,CB04142,28553,001,課堂教學,N
0359,INSU469,退休金規劃,3.0,選修,否,否,否,風保四乙,60.0,54.0,,4802,CB04142,38760,001,課堂教學,N
0360,INSU466,產險核保與理賠,3.0,選修,否,否,否,風保四乙,40.0,27.0,,4802,CB04142,41241,001,課堂教學,N
0361,FINA320,期貨與選擇權,3.0,選修,否,否,否,風保四乙,70.0,71.0,,4802,CB04142,48320,001,課堂教學,N
0362,INSU479,壽險醫學,3.0,選修,否,否,否,風保四乙,60.0,55.0,,4802,CB04142,65801,001,課堂教學,N
0363,INSU332,壽險專題研討,3.0,選修,否,否,否,風保四乙,70.0,28.0,,4802,CB04142,65851,001,課堂教學,N
0364,INSU432,壽險保單設計,3.0,選修,否,否,否,風保四乙,40.0,34.0,,4802,CB04142,65853,001,課堂教學,N
0366,INSU6002,保險法,3.0,必修,否,否,否,風保碩一,20.0,16.0, ,4802,CB04310,28850,001,課堂教學,N
0367,INSU6004,風險管理與保險,3.0,必修,否,否,否,風保碩一,20.0,15.0, ,4802,CB04310,30562,001,課堂教學,N
0368,INSU6057,財產保險研究(二),3.0,選修,否,否,否,風保碩一,20.0,9.0,,4802,CB04310,38072,001,課堂教學,N
1771,FINA5501,金融保險機構經營與管理,3.0,必修,否,否,否,風保碩一,60.0,35.0,,4802,CB04310,22802,001,課堂教學,N
0369,COB601,碩士論文,0.0,必修,否,否,否,風保碩二,20.0,14.0, ,4802,CB04320,61530,001,課堂教學,N
0370,INSU669,人身保險研究(三),3.0,選修,否,否,否,風保碩二,20.0,7.0,,4802,CB04320,00046,001,課堂教學,N
0372,INSU6008,保險資料分析,3.0,選修,否,否,否,風保碩二,20.0,13.0,,4802,CB04320,28558,001,課堂教學,N
1773,MGT706,台灣產業問題研討,3.0,必修,否,否,否,金融博一學位學程,15.0,12.0,不開放外系選課,4803,CF01410,11868,001,課堂教學,N
1774,FINA8013,數量方法,3.0,必修,否,否,否,金融博一學位學程,15.0,12.0,不開放外系選課,4803,CF01410,62550,001,課堂教學,N
1775,COF713,全球金融趨勢與展望,3.0,必修,否,否,否,金融博二學位學程,15.0,11.0,不開放外系選課,4803,CF01420,13796,001,課堂教學,N
1776,COF725,金融制度專題,3.0,必修,否,否,否,金融博二學位學程,15.0,11.0,不開放外系選課,4803,CF01420,22796,001,課堂教學,N
1777,COF702,博士論文(二),3.0,必修,否,否,否,金融博三學位學程,15.0,9.0,不開放外系選課,4803,CF01430,10023,001,課堂教學,N
1778,GEID0010,班級活動,0.0,必修,否,否,否,財精一學位學程,60.0,38.0, ,4805,CF03110,00001,001,課堂教學,N
1779,ATHL1004,體育(二),1.0,必修,否,否,否,財精一學位學程,60.0,60.0,課程內容：飛鏢，上課地點：體育館5F飛鏢室,4805,CF03110,00162,001,課堂教學,N
1780,STAT1001,統計學(一),3.0,必修,否,否,否,財精一學位學程,60.0,44.0, ,4805,CF03110,45750,001,課堂教學,N
1781,STAT1001P,統計學(一)實習,0.0,必修,否,否,否,財精一學位學程,60.0,43.0, ,4805,CF03110,45800,001,課堂教學,N
1782,ACCT1012,會計學(二),3.0,必修,是,是,否,財精一學位學程,60.0,36.0,須同班修習「會計學(二)實習」課,4805,CF03110,51901,001,課堂教學,N
1783,ACCT1012P,會計學(二)實習,0.0,必修,否,否,否,財精一學位學程,60.0,36.0,須同班修習「會計學(二)」正課,4805,CF03110,51951,001,課堂教學,N
1784,ECON1002,經濟學(二),3.0,必修,否,是,否,財精一學位學程,80.0,41.0,正課與實習課需同班修習,4805,CF03110,57552,001,課堂教學,N
1785,ECON1002P,經濟學(二)實習,0.0,必修,否,否,否,財精一學位學程,80.0,41.0,正課與實習課需同班修習,4805,CF03110,57554,001,課堂教學,N
1786,GEID0010,班級活動,0.0,必修,否,否,否,財精二學位學程,60.0,49.0, ,4805,CF03120,00001,001,課堂教學,N
1787,FINA282,金融科技概論,2.0,必修,否,否,否,財精二學位學程,60.0,53.0, ,4805,CF03120,22992,001,課堂教學,N
1788,MGT104,管理學,2.0,必修,否,否,否,財精二學位學程,60.0,53.0, ,4805,CF03120,63000,001,課堂教學,N
1789,FEAS204,精算定價模型(二),3.0,必修,否,否,否,財精二學位學程,70.0,57.0, ,4805,CF03120,65314,001,課堂教學,N
1790,FEAS226,人壽保險,3.0,選修,否,否,是,財精二學位學程,60.0,42.0,,4805,CF03120,00300,001,課堂教學,N
1791,FEAS2027,精算專業英文,3.0,選修,否,否,否,財精二學位學程,60.0,12.0,,4805,CF03120,65328,001,課堂教學,Y
1792,FEAS223,機率論(二),3.0,選修,否,否,否,財精二學位學程,60.0,36.0,,4805,CF03120,70503,001,課堂教學,N
1793,FEAS307,財務工程應用,3.0,必修,否,否,否,財精三學位學程,60.0,59.0,This course is only for students of the College of Finance.,4805,CF03130,37385,001,課堂教學,Y
1794,FEAS304,精算實務與軟體(二),3.0,必修,否,否,否,財精三學位學程,60.0,60.0, ,4805,CF03130,65426,001,課堂教學,N
1795,FEAS3023,國際保險會計,3.0,選修,否,否,是,財精三學位學程,60.0,7.0,,4805,CF03130,41559,001,課堂教學,N
1796,FEAS429,企業風險管理及實務操作,3.0,選修,否,否,否,財精四學位學程,30.0,25.0,,4805,CF03140,15874,001,課堂教學,N
1797,FEAS499,專業實習,9.0,選修,否,否,否,財精四學位學程,60.0,5.0,限本學程大四實習生修習。,4805,CF03140,43035,001,課堂教學,N
3641,FEAS4032,財產風險與保險,3.0,選修,否,否,否,財精四學位學程,40.0,11.0,,4805,CF03140,38036,001,課堂教學,N
3642,FEAS4031,人身風險與保險,3.0,選修,否,否,否,財精四學位學程,40.0,23.0,,4805,CF03140,00123,001,課堂教學,N
3643,FEAS4033,金融機構的經營與管理,3.0,選修,否,否,否,財精四學位學程,40.0,14.0,,4805,CF03140,22913,001,課堂教學,N
1798,FINA7103,保險發展與實務,3.0,必修,否,否,否,金融碩專學一學位學程,35.0,26.0,限金融碩士在職學位學程學生修習,4813,CF1331A,28556,001,課堂教學,N
1799,ACCT6025,財務報表分析,3.0,選修,否,否,否,金融碩專學一學位學程,35.0,24.0,限金融碩士在職學位學程學生修習,4813,CF1331A,37910,001,課堂教學,N
1800,INSU6080,國際金融保險市場研究,3.0,選修,否,否,否,金融碩專學一學位學程,35.0,12.0,限金融碩士在職學位學程學生修習,4813,CF1331A,41432,001,課堂教學,N
1801,FINA7150,投資理論與實務,3.0,必修,否,否,否,金融碩專學二學位學程,35.0,26.0,限金融碩士在職學位學程學生修習,4813,CF1332A,18674,001,課堂教學,N
1802,COB601,碩士論文,0.0,必修,否,否,否,金融碩專學二學位學程,35.0,26.0, ,4813,CF1332A,61530,001,課堂教學,N
1803,COFM634,因應高齡化社會保險及行銷,3.0,選修,否,否,否,金融碩專學二學位學程,35.0,10.0,限金融碩士在職學位學程學生修習,4813,CF1332A,08390,001,課堂教學,N
1804,COFM636,財富管理,3.0,選修,否,否,否,金融碩專學二學位學程,35.0,8.0,限金融碩士在職學位學程學生修習,4813,CF1332A,37363,001,課堂教學,N
2559,GEID0010,班級活動,0.0,必修,否,否,否,商學創新一學位學程,40.0,32.0, ,4902,NM02110,00001,001,課堂教學,N
2560,ISTM020,英文演講,3.0,必修,否,否,否,商學創新一學位學程,60.0,15.0, ,4902,NM02110,26444,001,課堂教學,Y
2561,ISTM020,英文演講,3.0,必修,否,否,否,商學創新一學位學程,40.0,16.0,,4902,NM02110,26444,002,課堂教學,Y
2562,ISTM143,創新專題(2),3.0,必修,否,否,是,商學創新一學位學程,60.0,47.0, ,4902,NM02110,50212,001,課堂教學,Y
2563,ISTM100,會計學,4.0,必修,否,否,否,商學創新一學位學程,60.0,32.0, ,4902,NM02110,51800,001,課堂教學,Y
2564,ISTM111,總體經濟學,4.0,必修,否,否,是,商學創新一學位學程,40.0,35.0, ,4902,NM02110,74150,001,課堂教學,Y
2565,ISTM265,金融素養(二)-個人投資規劃,2.0,選修,否,否,否,商學創新一學位學程,40.0,34.0,,4902,NM02110,22788,001,課堂教學,Y
2566,GEID0010,班級活動,0.0,必修,否,否,否,商學創新二學位學程,60.0,29.0, ,4902,NM02120,00001,001,課堂教學,N
2567,ISTM209,消費者行為,4.0,必修,否,否,是,商學創新二學位學程,60.0,28.0, ,4902,NM02120,36791,001,課堂教學,Y
2568,ISTM243,進階英文寫作,3.0,必修,否,否,是,商學創新二學位學程,60.0,21.0, ,4902,NM02120,43129,001,課堂教學,Y
2569,ISTM233,創新管理,4.0,必修,否,否,是,商學創新二學位學程,60.0,26.0, ,4902,NM02120,50183,001,課堂教學,Y
2570,ISTM201,商事法概論,4.0,必修,否,否,是,商學創新二學位學程,60.0,27.0, ,4902,NM02120,50218,001,課堂教學,Y
2571,GEID0010,班級活動,0.0,必修,否,否,否,普渡電資一學位學程,60.0,19.0, ,4903,NM03110,00001,001,課堂教學,Y
2572,ISTM121,高等C程式語言,3.0,必修,否,否,否,普渡電資一學位學程,60.0,19.0, ,4903,NM03110,33941,001,課堂教學,Y
2573,ISTM119,MATLAB程式設計,2.0,必修,否,否,否,普渡電資一學位學程,60.0,20.0, ,4903,NM03110,40321,001,課堂教學,Y
2574,ISTM122,基礎電磁學,4.0,必修,否,否,否,普渡電資一學位學程,40.0,20.0, ,4903,NM03110,40532,001,課堂教學,Y
2575,ISTM143,創新專題(2),3.0,必修,否,否,否,普渡電資一學位學程,60.0,46.0, ,4903,NM03110,50212,001,課堂教學,Y
2576,ISTM118,解析幾何與微積分II,4.0,必修,否,否,否,普渡電資一學位學程,60.0,21.0, ,4903,NM03110,68702,001,課堂教學,Y
2577,ISTM001,英文寫作,3.0,必修,否,否,否,普渡電資一學位學程,60.0,19.0, ,4903,NM03110,97860,001,課堂教學,Y
2578,GEID0010,班級活動,0.0,必修,否,否,否,普渡電資二學位學程,60.0,19.0, ,4903,NM03120,00001,001,課堂教學,N
2579,ISTM253,Python於資料科學應用,3.0,必修,否,否,否,普渡電資二學位學程,60.0,19.0, ,4903,NM03120,27555,001,課堂教學,Y
2580,ISTM215,常微分方程,3.0,必修,否,否,否,普渡電資二學位學程,20.0,17.0, ,4903,NM03120,44650,001,課堂教學,Y
2581,ISTM250,電機工程基礎(二),3.0,必修,否,否,否,普渡電資二學位學程,60.0,17.0, ,4903,NM03120,53801,001,課堂教學,Y
2582,ISTM252,電機工程基礎實驗(二),1.0,必修,否,否,否,普渡電資二學位學程,60.0,17.0, ,4903,NM03120,53802,001,課堂教學,Y
2583,ISTM216,線性代數,3.0,必修,否,否,否,普渡電資二學位學程,60.0,16.0, ,4903,NM03120,66250,001,課堂教學,Y
2584,ISTM268,線性系統分析,3.0,選修,否,否,否,普渡電資二學位學程,60.0,28.0,,4903,NM03120,66350,001,課堂教學,Y
2585,GEID0010,班級活動,0.0,必修,否,否,否,數據分析一學位學程,60.0,31.0, ,4904,NM04110,00001,001,課堂教學,N
2586,ISTM135,商業電腦套裝軟體,3.0,必修,否,否,否,數據分析一學位學程,60.0,32.0, ,4904,NM04110,31258,001,課堂教學,Y
2587,ISTM130,統計學(二),3.0,必修,否,否,否,數據分析一學位學程,60.0,31.0, ,4904,NM04110,46000,001,課堂教學,Y
2588,ISTM131,統計學(二)實習,0.0,必修,否,否,否,數據分析一學位學程,60.0,31.0, ,4904,NM04110,46050,001,課堂教學,Y
2589,ISTM111,總體經濟學,4.0,必修,否,否,否,數據分析一學位學程,60.0,31.0, ,4904,NM04110,74150,001,課堂教學,Y
2590,ISTM001,英文寫作,3.0,必修,否,否,否,數據分析一學位學程,40.0,13.0,,4904,NM04110,97860,001,課堂教學,Y
2591,ISTM001,英文寫作,3.0,必修,否,否,否,數據分析一學位學程,40.0,18.0,,4904,NM04110,97860,002,課堂教學,Y
2592,ISTM244,自我生活管理,3.0,選修,否,否,否,數據分析一學位學程,40.0,30.0,,4904,NM04110,15079,001,課堂教學,Y
2593,GEID0010,班級活動,0.0,必修,否,否,否,數據分析二學位學程,60.0,33.0, ,4904,NM04120,00001,001,課堂教學,N
2594,ISTM143,創新專題(2),3.0,必修,否,否,否,數據分析二學位學程,40.0,32.0, ,4904,NM04120,50212,001,課堂教學,Y
2595,ISTM201,商事法概論,4.0,必修,否,否,否,數據分析二學位學程,60.0,33.0, ,4904,NM04120,50218,001,課堂教學,Y
2596,ISTM134,管理會計,3.0,必修,否,否,否,數據分析二學位學程,60.0,34.0, ,4904,NM04120,63100,001,課堂教學,Y
2597,ISTM453,美國與加州政府歷史概況,3.0,選修,否,否,否,數據分析二學位學程,60.0,31.0,,4904,NM04120,29545,001,課堂教學,Y
2598,ISTM243,進階英文寫作,3.0,選修,否,否,否,數據分析二學位學程,40.0,21.0,,4904,NM04120,43129,001,課堂教學,Y
2599,ISTM227,數據分析,3.0,選修,否,否,否,數據分析二學位學程,13.0,32.0,,4904,NM04120,62085,001,課堂教學,Y
2575,ISTM143,創新專題(2),3.0,必修,否,否,否,電機工程一學位學程,60.0,46.0, ,4905,NM06110,50212,001,課堂教學,Y
2600,GEID0010,班級活動,0.0,必修,否,否,否,電機工程一學位學程,60.0,26.0, ,4905,NM06110,00001,001,課堂教學,Y
